timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type
2025-01-02T10:02:23+00:00,192.0.2.215,203.0.113.15,15121,80,synthetic_tx_00009744,"[""synthetic_wallet_000215""]","[""synthetic_wallet_002023""]",[5.82768492],[5.82649635],0.00118855,P2TR,BR,64516,RAPID_TRANSFER
2025-01-14T10:02:24+00:00,192.0.2.186,198.51.100.189,41255,8333,synthetic_tx_00009745,"[""synthetic_wallet_000186""]","[""synthetic_wallet_001193""]",[0.78580573],[0.78574154],6.417e-05,P2TR,GB,64517,RAPID_TRANSFER
2025-01-16T03:11:35+00:00,198.51.100.212,198.51.100.5,63096,8333,synthetic_tx_00009746,"[""synthetic_wallet_001216""]","[""synthetic_wallet_000259""]",[1.58966201],[1.58851502],0.00114697,P2SH_P2WPKH,SG,64517,NORMAL
2025-01-17T02:16:11+00:00,192.0.2.118,198.51.100.63,38818,8333,synthetic_tx_00009747,"[""synthetic_wallet_000868""]","[""synthetic_wallet_000317""]",[0.95553133],[0.95537665],0.00015466,P2PKH,SG,64519,NORMAL
2025-01-19T10:02:27+00:00,192.0.2.189,198.51.100.6,1642,8333,synthetic_tx_00009748,"[""synthetic_wallet_000189""]","[""synthetic_wallet_001760""]",[17.47957809],[17.47827834],0.00129973,P2TR,JP,64520,RAPID_TRANSFER
2025-01-19T07:31:48+00:00,203.0.113.98,192.0.2.148,15432,80,synthetic_tx_00009749,"[""synthetic_wallet_000606""]","[""synthetic_wallet_001648""]",[0.30809517],[0.30780833],0.00028682,P2SH_P2WPKH,GB,64517,NORMAL
2025-01-20T20:53:58+00:00,198.51.100.128,192.0.2.18,64759,8333,synthetic_tx_00009750,"[""synthetic_wallet_001132""]","[""synthetic_wallet_000768""]",[2.32852207],[2.32835535],0.0001667,P2WPKH,SG,64513,NORMAL
2025-01-21T01:05:30+00:00,203.0.113.216,203.0.113.20,48339,8333,synthetic_tx_00009751,"[""synthetic_wallet_000724""]","[""synthetic_wallet_001278""]",[1.52271468],[1.52223788],0.00047678,P2TR,SG,64515,NORMAL
2025-01-22T07:51:43+00:00,192.0.2.11,198.51.100.100,42930,8333,synthetic_tx_00009752,"[""synthetic_wallet_001511""]","[""synthetic_wallet_001104""]",[0.3518837],[0.35172556],0.00015812,P2PKH,BR,64512,NORMAL
2025-01-23T22:49:01+00:00,192.0.2.229,198.51.100.212,6409,8333,synthetic_tx_00009753,"[""synthetic_wallet_000979""]","[""synthetic_wallet_001966"",""synthetic_wallet_001208"",""synthetic_wallet_000256""]",[2.14959591],"[0.71606133,0.71606133,0.71606135]",0.00141188,P2WPKH,FR,64520,EXCHANGE_LIKE
2025-01-24T13:02:21+00:00,203.0.113.151,203.0.113.74,52483,8333,synthetic_tx_00009754,"[""synthetic_wallet_000659""]","[""synthetic_wallet_002082""]",[0.37028201],[0.37021672],6.527e-05,P2PKH,BR,64520,NORMAL
2025-01-25T11:34:26+00:00,192.0.2.90,192.0.2.200,29832,8333,synthetic_tx_00009755,"[""synthetic_wallet_001590""]","[""synthetic_wallet_000950"",""synthetic_wallet_000245""]",[0.12337774],"[0.06148312,0.06148312]",0.00041148,P2TR,GB,64521,EXCHANGE_LIKE
2025-01-26T16:51:53+00:00,198.51.100.254,203.0.113.158,49111,8333,synthetic_tx_00009756,"[""synthetic_wallet_001258""]","[""synthetic_wallet_001416""]",[1.77178021],[1.77049795],0.00128224,P2TR,AU,64519,NORMAL
2025-01-27T20:06:40+00:00,203.0.113.91,198.51.100.20,23197,8333,synthetic_tx_00009757,"[""synthetic_wallet_000599""]","[""synthetic_wallet_001774"",""synthetic_wallet_001971"",""synthetic_wallet_001281"",""synthetic_wallet_002453""]",[1.3157216],"[0.32858716,0.32858716,0.32858716,0.32858719]",0.00137291,P2PKH,BR,64520,EXCHANGE_LIKE
2025-01-28T15:41:20+00:00,203.0.113.4,198.51.100.59,25206,8333,synthetic_tx_00009758,"[""synthetic_wallet_000512""]","[""synthetic_wallet_001813"",""synthetic_wallet_001013"",""synthetic_wallet_001913""]",[1.04356786],"[0.34763978,0.34763978,0.34763978]",0.0006485,P2TR,CA,64513,EXCHANGE_LIKE
2025-01-29T16:22:21+00:00,198.51.100.169,203.0.113.49,8714,443,synthetic_tx_00009759,"[""synthetic_wallet_001173""]","[""synthetic_wallet_001307""]",[2.0468171],[2.04641311],0.00040397,P2SH_P2WPKH,JP,64514,NORMAL
2025-01-30T19:11:05+00:00,192.0.2.123,192.0.2.136,21083,8333,synthetic_tx_00009760,"[""synthetic_wallet_001623""]","[""synthetic_wallet_000136""]",[1.96288292],[1.9628071],7.58e-05,P2WPKH,NL,64514,NORMAL
2025-01-31T13:20:52+00:00,198.51.100.59,192.0.2.43,20280,443,synthetic_tx_00009761,"[""synthetic_wallet_000313""]","[""synthetic_wallet_002293""]",[0.265583],[0.26424342],0.00133956,P2TR,US,64514,NORMAL
2025-02-01T22:04:43+00:00,192.0.2.112,203.0.113.218,34859,8333,synthetic_tx_00009762,"[""synthetic_wallet_001612""]","[""synthetic_wallet_002226""]",[0.77666141],[0.77608219],0.0005792,P2PKH,SG,64513,NORMAL
2025-01-20T10:02:42+00:00,192.0.2.61,198.51.100.167,48417,8333,synthetic_tx_00009763,"[""synthetic_wallet_000061""]","[""synthetic_wallet_001171""]",[13.12780116],[13.12673006],0.00107108,P2TR,US,64512,RAPID_TRANSFER
2025-02-03T23:58:48+00:00,192.0.2.125,192.0.2.105,41134,8333,synthetic_tx_00009764,"[""synthetic_wallet_000125""]","[""synthetic_wallet_000855""]",[2.4429345],[2.4415426],0.00139188,P2SH_P2WPKH,IN,64516,NORMAL
2025-02-04T16:34:23+00:00,192.0.2.50,192.0.2.35,50006,443,synthetic_tx_00009765,"[""synthetic_wallet_001550""]","[""synthetic_wallet_000785""]",[1.56296528],[1.56225093],0.00071433,P2PKH,DE,64521,NORMAL
2025-01-01T03:27:46+00:00,192.0.2.150,203.0.113.162,7770,8333,synthetic_tx_00009766,"[""synthetic_wallet_002400""]","[""synthetic_wallet_000670"",""synthetic_wallet_000707"",""synthetic_wallet_000834""]",[0.69550868],"[0.2313471,0.2313471,0.23134711]",0.00146735,P2SH_P2WPKH,ZA,64521,MIXING_LIKE
2025-01-02T09:51:36+00:00,192.0.2.241,192.0.2.43,31032,80,synthetic_tx_00009767,"[""synthetic_wallet_000991""]","[""synthetic_wallet_000043"",""synthetic_wallet_001123"",""synthetic_wallet_001071""]",[1.59874862],"[0.53291264,0.53291264,0.53291266]",1.066e-05,P2PKH,FR,64512,MIXING_LIKE
2025-01-03T11:37:40+00:00,198.51.100.252,203.0.113.212,27064,443,synthetic_tx_00009768,"[""synthetic_wallet_000506""]","[""synthetic_wallet_000720""]",[1.48710547],[1.48576586],0.00133959,P2WPKH,DE,64517,LAYERING_LIKE
2025-01-04T22:13:37+00:00,198.51.100.254,192.0.2.118,3886,8333,synthetic_tx_00009769,"[""synthetic_wallet_000508""]","[""synthetic_wallet_000868""]",[0.51829445],[0.51776106],0.00053337,P2SH_P2WPKH,SG,64519,NORMAL
2025-01-19T10:02:49+00:00,192.0.2.56,192.0.2.129,50265,8333,synthetic_tx_00009770,"[""synthetic_wallet_000056""]","[""synthetic_wallet_000879""]",[6.03632852],[6.03559264],0.00073586,P2TR,CA,64517,RAPID_TRANSFER
2025-01-06T14:03:52+00:00,198.51.100.227,203.0.113.12,59199,443,synthetic_tx_00009771,"[""synthetic_wallet_001981""]","[""synthetic_wallet_002020""]",[0.29934459],[0.29868242],0.00066215,P2PKH,US,64512,NORMAL
2025-01-07T00:15:59+00:00,198.51.100.48,192.0.2.191,40609,8333,synthetic_tx_00009772,"[""synthetic_wallet_001052""]","[""synthetic_wallet_002441"",""synthetic_wallet_000656"",""synthetic_wallet_001276"",""synthetic_wallet_000443""]",[0.19785273],"[0.0492463,0.0492463,0.0492463,0.0492463]",0.00086751,P2WPKH,CA,64513,MIXING_LIKE
2025-01-08T15:02:10+00:00,198.51.100.24,192.0.2.238,27869,8333,synthetic_tx_00009773,"[""synthetic_wallet_000278""]","[""synthetic_wallet_000988""]",[1.04695632],[1.04673157],0.00022473,P2TR,DE,64519,NORMAL
2025-01-09T02:56:17+00:00,203.0.113.185,192.0.2.162,25013,8333,synthetic_tx_00009774,"[""synthetic_wallet_000693""]","[""synthetic_wallet_000162""]",[0.27520888],[0.27452686],0.000682,P2SH_P2WPKH,JP,64514,NORMAL
2025-01-10T02:33:54+00:00,198.51.100.124,192.0.2.157,3058,8333,synthetic_tx_00009775,"[""synthetic_wallet_001878""]","[""synthetic_wallet_000907""]",[0.19125234],[0.19112454],0.00012778,P2PKH,GB,64519,NORMAL
2025-01-11T21:16:24+00:00,203.0.113.168,203.0.113.108,26512,8333,synthetic_tx_00009776,"[""synthetic_wallet_002176""]","[""synthetic_wallet_001366""]",[1.21007967],[1.20935063],0.00072902,P2WPKH,SG,64517,NORMAL
2025-01-12T21:05:43+00:00,203.0.113.187,198.51.100.222,65264,18444,synthetic_tx_00009777,"[""synthetic_wallet_001445""]","[""synthetic_wallet_000476""]",[0.94897255],[0.94886693],0.0001056,P2SH_P2WPKH,IN,64516,NORMAL
2025-01-13T15:44:58+00:00,203.0.113.38,192.0.2.228,40479,80,synthetic_tx_00009778,"[""synthetic_wallet_000546""]","[""synthetic_wallet_001728""]",[2.47323195],[2.47272564],0.00050629,P2PKH,GB,64517,NORMAL
2025-01-14T15:12:00+00:00,192.0.2.220,203.0.113.197,40266,8333,synthetic_tx_00009779,"[""synthetic_wallet_000220""]","[""synthetic_wallet_001455""]",[1.44405649],[1.4429309],0.00112557,P2PKH,SG,64521,NORMAL
2025-01-15T20:04:14+00:00,198.51.100.58,203.0.113.233,42335,8333,synthetic_tx_00009780,"[""synthetic_wallet_001812""]","[""synthetic_wallet_002241""]",[0.72270499],[0.72251829],0.00018668,P2PKH,ZA,64513,NORMAL
2025-01-16T12:32:05+00:00,192.0.2.192,198.51.100.139,34353,8333,synthetic_tx_00009781,"[""synthetic_wallet_000192""]","[""synthetic_wallet_001143""]",[1.79313288],[1.79293826],0.0001946,P2WPKH,ZA,64513,NORMAL
2025-01-17T15:48:05+00:00,192.0.2.106,203.0.113.94,48277,8333,synthetic_tx_00009782,"[""synthetic_wallet_001606""]","[""synthetic_wallet_001352""]",[2.41820143],[2.41711222],0.00108919,P2TR,AU,64517,NORMAL
2025-01-18T08:19:17+00:00,198.51.100.48,198.51.100.82,41385,80,synthetic_tx_00009783,"[""synthetic_wallet_001052""]","[""synthetic_wallet_001086""]",[0.12193623],[0.12125391],0.0006823,P2TR,CA,64513,NORMAL
2025-01-19T12:05:33+00:00,203.0.113.4,198.51.100.36,18192,8333,synthetic_tx_00009784,"[""synthetic_wallet_001262""]","[""synthetic_wallet_001790"",""synthetic_wallet_000443"",""synthetic_wallet_002124""]",[0.20661269],"[0.06885616,0.06885616,0.06885617]",4.418e-05,P2SH_P2WPKH,DE,64513,EXCHANGE_LIKE
2025-01-14T10:03:04+00:00,192.0.2.90,198.51.100.144,9664,443,synthetic_tx_00009785,"[""synthetic_wallet_000090""]","[""synthetic_wallet_001898""]",[16.77494538],[16.7738091],0.00113626,P2WPKH,GB,64521,RAPID_TRANSFER
2025-01-21T10:20:15+00:00,203.0.113.185,198.51.100.44,32322,8333,synthetic_tx_00009786,"[""synthetic_wallet_000693""]","[""synthetic_wallet_000298""]",[1.72148106],[1.72141863],6.241e-05,P2PKH,JP,64514,NORMAL
2025-01-22T21:57:14+00:00,198.51.100.163,192.0.2.83,25181,443,synthetic_tx_00009787,"[""synthetic_wallet_001167""]","[""synthetic_wallet_000833""]",[1.74248887],[1.74156116],0.00092769,P2WPKH,NL,64518,LAYERING_LIKE
2025-01-23T12:23:19+00:00,203.0.113.172,192.0.2.10,18339,18444,synthetic_tx_00009788,"[""synthetic_wallet_001430""]","[""synthetic_wallet_000010""]",[0.77921331],[0.7786434],0.00056989,P2WPKH,DE,64521,NORMAL
2025-01-24T15:11:19+00:00,198.51.100.4,203.0.113.42,29014,8333,synthetic_tx_00009789,"[""synthetic_wallet_001008""]","[""synthetic_wallet_002050""]",[1.22569516],[1.22549724],0.0001979,P2TR,ZA,64519,NORMAL
2025-01-10T10:03:09+00:00,192.0.2.166,198.51.100.111,32144,8333,synthetic_tx_00009790,"[""synthetic_wallet_000166""]","[""synthetic_wallet_001115"",""synthetic_wallet_000606"",""synthetic_wallet_000832"",""synthetic_wallet_001950""]",[0.76428278],"[0.19083346,0.19083346,0.19083346,0.19083349]",0.00094889,P2PKH,AU,64517,HIGH_NETWORK_DIVERSITY
2025-01-21T10:03:10+00:00,192.0.2.93,198.51.100.218,37339,8333,synthetic_tx_00009791,"[""synthetic_wallet_000093""]","[""synthetic_wallet_001972""]",[15.35272166],[15.3524786],0.00024304,P2PKH,JP,64514,RAPID_TRANSFER
2025-01-27T06:38:00+00:00,198.51.100.195,203.0.113.7,9609,8333,synthetic_tx_00009792,"[""synthetic_wallet_000449""]","[""synthetic_wallet_001265""]",[0.08923158],[0.08805925],0.00117231,P2SH_P2WPKH,IN,64520,NORMAL
2025-01-28T17:36:19+00:00,192.0.2.22,192.0.2.174,38962,8333,synthetic_tx_00009793,"[""synthetic_wallet_000022""]","[""synthetic_wallet_001674"",""synthetic_wallet_000738""]",[1.58689806],"[0.7931536,0.7931536]",0.00059084,P2SH_P2WPKH,AU,64513,EXCHANGE_LIKE
2025-01-29T05:16:41+00:00,198.51.100.202,192.0.2.199,22684,18444,synthetic_tx_00009794,"[""synthetic_wallet_001206""]","[""synthetic_wallet_002449"",""synthetic_wallet_000909""]",[1.10193428],"[0.55076989,0.5507699]",0.00039447,P2PKH,GB,64517,EXCHANGE_LIKE
2025-01-30T17:37:51+00:00,192.0.2.233,192.0.2.105,60313,8333,synthetic_tx_00009795,"[""synthetic_wallet_001733""]","[""synthetic_wallet_000105""]",[0.90258874],[0.90131912],0.0012696,P2PKH,IN,64514,NORMAL
2025-01-31T03:35:19+00:00,192.0.2.144,198.51.100.55,47621,443,synthetic_tx_00009796,"[""synthetic_wallet_000894""]","[""synthetic_wallet_000309""]",[1.12058898],[1.11925855],0.00133041,P2PKH,GB,64515,NORMAL
2025-01-07T10:03:16+00:00,192.0.2.110,192.0.2.224,31846,8333,synthetic_tx_00009797,"[""synthetic_wallet_000110""]","[""synthetic_wallet_000224""]",[7.58479946],[7.58398493],0.00081451,P2WPKH,DE,64521,RAPID_TRANSFER
2025-01-17T10:03:17+00:00,192.0.2.114,203.0.113.211,24423,8333,synthetic_tx_00009798,"[""synthetic_wallet_000114""]","[""synthetic_wallet_001469""]",[5.02194484],[5.02109807],0.00084675,P2SH_P2WPKH,GB,64515,RAPID_TRANSFER
2025-02-03T23:56:00+00:00,198.51.100.30,192.0.2.184,8128,8333,synthetic_tx_00009799,"[""synthetic_wallet_000284""]","[""synthetic_wallet_000184""]",[2.19654255],[2.19566278],0.00087975,P2SH_P2WPKH,CA,64515,NORMAL
2025-02-04T13:14:05+00:00,192.0.2.146,192.0.2.178,15950,8333,synthetic_tx_00009800,"[""synthetic_wallet_001646""]","[""synthetic_wallet_000928""]",[0.96101374],[0.9606603],0.00035342,P2WPKH,DE,64517,NORMAL
2025-01-01T14:38:20+00:00,192.0.2.218,203.0.113.213,16353,443,synthetic_tx_00009801,"[""synthetic_wallet_001718""]","[""synthetic_wallet_000721""]",[1.29229323],[1.29176686],0.00052635,P2PKH,DE,64519,NORMAL
2025-01-02T02:51:18+00:00,198.51.100.99,192.0.2.62,41844,8333,synthetic_tx_00009802,"[""synthetic_wallet_001103""]","[""synthetic_wallet_001562"",""synthetic_wallet_000201"",""synthetic_wallet_000435"",""synthetic_wallet_000196""]",[1.04422299],"[0.2609767,0.2609767,0.2609767,0.26097671]",0.00031616,P2PKH,BR,64514,MIXING_LIKE
2025-01-03T22:22:47+00:00,203.0.113.167,198.51.100.173,60785,8333,synthetic_tx_00009803,"[""synthetic_wallet_000675""]","[""synthetic_wallet_000427""]",[1.48693482],[1.48612592],0.00080888,P2TR,NL,64516,NORMAL
2025-01-04T06:39:43+00:00,192.0.2.163,192.0.2.45,26717,8333,synthetic_tx_00009804,"[""synthetic_wallet_000163""]","[""synthetic_wallet_000795"",""synthetic_wallet_000781"",""synthetic_wallet_000464""]",[0.95125731],"[0.31673692,0.31673692,0.31673692]",0.00104653,P2WPKH,FR,64514,EXCHANGE_LIKE
2025-01-05T01:18:30+00:00,192.0.2.177,203.0.113.13,44519,8333,synthetic_tx_00009805,"[""synthetic_wallet_000177""]","[""synthetic_wallet_000521"",""synthetic_wallet_000462"",""synthetic_wallet_001083""]",[0.42831715],"[0.14248273,0.14248273,0.14248274]",0.00086893,P2SH_P2WPKH,JP,64518,MIXING_LIKE
2025-01-06T03:51:03+00:00,198.51.100.194,203.0.113.8,8478,8333,synthetic_tx_00009806,"[""synthetic_wallet_001198""]","[""synthetic_wallet_000516""]",[2.29310941],[2.29186711],0.00124228,P2WPKH,AU,64519,LAYERING_LIKE
2025-01-07T06:40:50+00:00,192.0.2.58,198.51.100.251,20256,8333,synthetic_tx_00009807,"[""synthetic_wallet_000808""]","[""synthetic_wallet_000505""]",[1.36773361],[1.3664922],0.00124139,P2WPKH,SG,64519,NORMAL
2025-01-08T13:04:36+00:00,192.0.2.2,198.51.100.211,63179,80,synthetic_tx_00009808,"[""synthetic_wallet_000752""]","[""synthetic_wallet_001965"",""synthetic_wallet_001541"",""synthetic_wallet_001463""]",[2.03359814],"[0.67745904,0.67745904,0.67745905]",0.00122099,P2SH_P2WPKH,CA,64513,EXCHANGE_LIKE
2025-01-11T10:03:28+00:00,192.0.2.69,203.0.113.167,52841,8333,synthetic_tx_00009809,"[""synthetic_wallet_000069""]","[""synthetic_wallet_000675""]",[15.51566816],[15.51525952],0.00040862,P2WPKH,JP,64520,RAPID_TRANSFER
2025-01-10T21:04:44+00:00,203.0.113.202,198.51.100.227,36654,8333,synthetic_tx_00009810,"[""synthetic_wallet_000710""]","[""synthetic_wallet_001231""]",[0.48492691],[0.48377235],0.00115454,P2PKH,DE,64521,NORMAL
2025-01-11T06:04:26+00:00,198.51.100.119,203.0.113.86,52715,8333,synthetic_tx_00009811,"[""synthetic_wallet_001873""]","[""synthetic_wallet_001344""]",[1.32133582],[1.32032345],0.00101235,P2PKH,US,64514,NORMAL
2025-01-12T04:48:53+00:00,203.0.113.159,192.0.2.250,9432,8333,synthetic_tx_00009812,"[""synthetic_wallet_000667""]","[""synthetic_wallet_001750""]",[0.70823074],[0.70741157],0.00081915,P2WPKH,FR,64518,NORMAL
2025-01-13T15:44:37+00:00,192.0.2.178,198.51.100.77,37003,8333,synthetic_tx_00009813,"[""synthetic_wallet_000928""]","[""synthetic_wallet_000331""]",[2.19021453],[2.19000952],0.00020499,P2WPKH,SG,64519,LAYERING_LIKE
2025-01-14T14:51:19+00:00,198.51.100.5,192.0.2.84,53444,8333,synthetic_tx_00009814,"[""synthetic_wallet_001759""]","[""synthetic_wallet_000084"",""synthetic_wallet_002134""]",[0.46877072],"[0.23424369,0.2342437]",0.00028331,P2WPKH,FR,64520,EXCHANGE_LIKE
2025-01-15T00:27:34+00:00,192.0.2.206,198.51.100.150,29634,8333,synthetic_tx_00009815,"[""synthetic_wallet_002456""]","[""synthetic_wallet_001154""]",[1.96850986],[1.96788051],0.00062933,P2WPKH,CA,64517,NORMAL
2025-01-16T12:10:58+00:00,192.0.2.130,192.0.2.6,30409,443,synthetic_tx_00009816,"[""synthetic_wallet_000130""]","[""synthetic_wallet_001506""]",[0.98101535],[0.98077861],0.00023672,P2SH_P2WPKH,AU,64521,NORMAL
2025-01-06T10:03:36+00:00,192.0.2.142,198.51.100.221,23693,8333,synthetic_tx_00009817,"[""synthetic_wallet_000142""]","[""synthetic_wallet_000475"",""synthetic_wallet_002374"",""synthetic_wallet_001785""]",[2.09055488],"[0.69654633,0.69654633,0.69654633]",0.00091587,P2PKH,AU,64513,HIGH_NETWORK_DIVERSITY
2025-01-18T18:41:48+00:00,192.0.2.25,192.0.2.25,43967,8333,synthetic_tx_00009818,"[""synthetic_wallet_000775""]","[""synthetic_wallet_002275""]",[0.75588396],[0.75523066],0.00065328,P2SH_P2WPKH,FR,64516,NORMAL
2025-01-19T14:02:17+00:00,198.51.100.148,192.0.2.146,12253,8333,synthetic_tx_00009819,"[""synthetic_wallet_001902""]","[""synthetic_wallet_000896""]",[2.43711497],[2.43625661],0.00085834,P2TR,GB,64513,NORMAL
2025-01-20T07:20:25+00:00,198.51.100.7,198.51.100.250,50818,443,synthetic_tx_00009820,"[""synthetic_wallet_000261""]","[""synthetic_wallet_000504""]",[0.29943678],[0.29871367],0.00072309,P2TR,JP,64512,NORMAL
2025-01-21T18:22:50+00:00,192.0.2.10,198.51.100.113,59550,18444,synthetic_tx_00009821,"[""synthetic_wallet_000010""]","[""synthetic_wallet_001117""]",[2.30384252],[2.30374722],9.528e-05,P2TR,AU,64521,NORMAL
2025-01-14T10:03:41+00:00,192.0.2.134,198.51.100.166,18952,18444,synthetic_tx_00009822,"[""synthetic_wallet_000134""]","[""synthetic_wallet_001170"",""synthetic_wallet_000176"",""synthetic_wallet_000500"",""synthetic_wallet_000049""]",[8.46006785],"[2.11475235,2.11475235,2.11475235,2.11475237]",0.00105841,P2WPKH,DE,64515,HIGH_NETWORK_DIVERSITY
2025-01-23T02:07:22+00:00,192.0.2.137,192.0.2.245,5160,8333,synthetic_tx_00009823,"[""synthetic_wallet_000137""]","[""synthetic_wallet_001745"",""synthetic_wallet_000183"",""synthetic_wallet_000675""]",[2.34016743],"[0.77972057,0.77972057,0.77972059]",0.00100568,P2SH_P2WPKH,IN,64518,EXCHANGE_LIKE
2025-01-24T14:28:38+00:00,203.0.113.198,203.0.113.107,5104,8333,synthetic_tx_00009824,"[""synthetic_wallet_002206""]","[""synthetic_wallet_001365""]",[0.85108218],[0.85024163],0.00084053,P2PKH,AU,64517,NORMAL
2025-01-25T00:33:09+00:00,192.0.2.220,203.0.113.94,28532,8333,synthetic_tx_00009825,"[""synthetic_wallet_000970""]","[""synthetic_wallet_002102""]",[0.90257308],[0.90223207],0.00034099,P2SH_P2WPKH,AU,64521,NORMAL
2025-01-26T00:56:23+00:00,192.0.2.98,192.0.2.98,15837,8333,synthetic_tx_00009826,"[""synthetic_wallet_000098""]","[""synthetic_wallet_000848""]",[1.21336713],[1.2133419],2.521e-05,P2WPKH,DE,64519,NORMAL
2025-01-27T21:49:55+00:00,192.0.2.10,203.0.113.13,62420,8333,synthetic_tx_00009827,"[""synthetic_wallet_000760""]","[""synthetic_wallet_001271"",""synthetic_wallet_002122""]",[1.33953899],"[0.66919899,0.66919899]",0.00114099,P2TR,SG,64521,EXCHANGE_LIKE
2025-01-19T10:03:47+00:00,192.0.2.61,203.0.113.48,34823,8333,synthetic_tx_00009828,"[""synthetic_wallet_000061""]","[""synthetic_wallet_002056""]",[5.94612831],[5.94549586],0.00063243,P2TR,US,64512,RAPID_TRANSFER
2025-01-29T16:03:14+00:00,192.0.2.21,192.0.2.129,6387,8333,synthetic_tx_00009829,"[""synthetic_wallet_000771""]","[""synthetic_wallet_001629"",""synthetic_wallet_001396"",""synthetic_wallet_001198"",""synthetic_wallet_002003""]",[0.66390702],"[0.16569609,0.16569609,0.16569609,0.16569609]",0.00112264,P2PKH,NL,64512,EXCHANGE_LIKE
2025-01-30T01:56:43+00:00,192.0.2.24,192.0.2.139,54507,8333,synthetic_tx_00009830,"[""synthetic_wallet_000774""]","[""synthetic_wallet_002389""]",[2.12107338],[2.1204337],0.00063966,P2SH_P2WPKH,GB,64515,NORMAL
2025-01-31T03:47:43+00:00,203.0.113.30,203.0.113.186,4601,443,synthetic_tx_00009831,"[""synthetic_wallet_002038""]","[""synthetic_wallet_001444""]",[0.67737851],[0.67733856],3.993e-05,P2SH_P2WPKH,AU,64519,NORMAL
2025-02-01T23:23:56+00:00,203.0.113.222,203.0.113.105,48187,8333,synthetic_tx_00009832,"[""synthetic_wallet_001480""]","[""synthetic_wallet_002113""]",[0.74389983],[0.74353045],0.00036936,P2PKH,SG,64521,NORMAL
2025-02-02T16:46:57+00:00,203.0.113.236,198.51.100.51,2331,8333,synthetic_tx_00009833,"[""synthetic_wallet_001494""]","[""synthetic_wallet_001055"",""synthetic_wallet_000014"",""synthetic_wallet_000474"",""synthetic_wallet_001850""]",[0.76801421],"[0.19177256,0.19177256,0.19177256,0.19177258]",0.00092393,P2WPKH,GB,64515,EXCHANGE_LIKE
2025-02-03T08:08:18+00:00,203.0.113.6,203.0.113.29,35095,8333,synthetic_tx_00009834,"[""synthetic_wallet_000514""]","[""synthetic_wallet_001287""]",[1.81780589],[1.81732379],0.00048208,P2PKH,AU,64515,NORMAL
2025-02-04T06:33:02+00:00,192.0.2.9,198.51.100.200,44429,8333,synthetic_tx_00009835,"[""synthetic_wallet_001509""]","[""synthetic_wallet_000454""]",[2.18326602],[2.18263893],0.00062707,P2PKH,JP,64520,NORMAL
2025-01-01T23:55:42+00:00,192.0.2.78,192.0.2.28,41883,18444,synthetic_tx_00009836,"[""synthetic_wallet_000828""]","[""synthetic_wallet_002278""]",[2.4474754],[2.44694232],0.00053306,P2TR,ZA,64519,NORMAL
2025-01-02T07:09:30+00:00,192.0.2.250,192.0.2.164,34871,8333,synthetic_tx_00009837,"[""synthetic_wallet_000250""]","[""synthetic_wallet_001664"",""synthetic_wallet_001741"",""synthetic_wallet_001131""]",[0.12382915],"[0.04104972,0.04104972,0.04104972]",0.00067997,P2PKH,AU,64521,MIXING_LIKE
2025-01-03T23:21:04+00:00,203.0.113.230,198.51.100.46,11741,80,synthetic_tx_00009838,"[""synthetic_wallet_002238""]","[""synthetic_wallet_001800""]",[2.08972247],[2.08842635],0.0012961,P2WPKH,GB,64519,NORMAL
2025-01-04T09:21:43+00:00,198.51.100.84,198.51.100.124,20086,18444,synthetic_tx_00009839,"[""synthetic_wallet_001838""]","[""synthetic_wallet_001878""]",[0.86541532],[0.86416629],0.00124901,P2PKH,DE,64519,NORMAL
2025-01-05T17:36:31+00:00,192.0.2.52,198.51.100.176,50224,8333,synthetic_tx_00009840,"[""synthetic_wallet_001552""]","[""synthetic_wallet_000430""]",[0.63996434],[0.63954393],0.00042039,P2SH_P2WPKH,SG,64513,NORMAL
2025-01-06T21:55:19+00:00,198.51.100.48,192.0.2.127,24528,80,synthetic_tx_00009841,"[""synthetic_wallet_000302""]","[""synthetic_wallet_002377""]",[0.22221527],[0.22191218],0.00030307,P2TR,DE,64513,NORMAL
2025-01-07T23:10:14+00:00,198.51.100.219,198.51.100.188,3611,18444,synthetic_tx_00009842,"[""synthetic_wallet_001973""]","[""synthetic_wallet_000442""]",[1.87392478],[1.87368564],0.00023912,P2SH_P2WPKH,IN,64514,NORMAL
2025-01-08T01:28:46+00:00,203.0.113.224,203.0.113.235,6441,8333,synthetic_tx_00009843,"[""synthetic_wallet_000732""]","[""synthetic_wallet_001493""]",[1.54880405],[1.54776085],0.00104318,P2SH_P2WPKH,ZA,64513,NORMAL
2025-01-09T15:05:09+00:00,192.0.2.196,203.0.113.82,8815,18444,synthetic_tx_00009844,"[""synthetic_wallet_000946""]","[""synthetic_wallet_002090""]",[0.4757697],[0.47489318],0.0008765,P2SH_P2WPKH,AU,64517,LAYERING_LIKE
2025-01-10T02:00:02+00:00,198.51.100.48,192.0.2.175,10116,8333,synthetic_tx_00009845,"[""synthetic_wallet_001052""]","[""synthetic_wallet_000175""]",[2.05474099],[2.05396746],0.00077351,P2SH_P2WPKH,CA,64513,NORMAL
